,sold_price,address,sqarefootage,Type,Style,Community,List Price,bedNum,Bedrooms,bathNum,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,pageNum,iterationNum,weblink,Unnamed: 20,Dens
113,"636,000",901 Kennedy Road,1000-1199,Condo Townhouse,Stacked Townhse,Ionview,550000,2,2,2.0,2,1,5,1,Toronto E04,-79.271862,43.742167,50.0,30.0,https://www.zolo.ca/toronto-real-estate/901-kennedy-road/21,,0
114,"705,000",901 Kennedy Road,1200-1399,Condo Townhouse,3-Storey,Ionview,599000,3,3,2.0,2,1,6,1,Toronto E04,-79.271862,43.742167,351.0,46.0,https://www.zolo.ca/toronto-real-estate/901-kennedy-road/30,,0
115,"1,000,000",900 Yonge Street,1400-1599,Condo Apt,Apartment,Annex,799000,2,2,2.0,2,1,6,1,Toronto C02,-79.38826999999999,43.673496,221.0,40.0,https://www.zolo.ca/toronto-real-estate/900-yonge-street/201,,1
116,"790,000",900 Mount Pleasant Road,800-899,Condo Apt,Apartment,Mount Pleasant West,798000,2,2,2.0,2,1,5,1,Toronto C10,-79.391908,43.711736,171.0,56.0,https://www.zolo.ca/toronto-real-estate/900-mount-pleasant-road/208,,0
117,"685,000",90 Wingarden Court W,1000-1199,Condo Townhouse,3-Storey,Malvern,599000,3,3,2.0,2,1,6,2,Toronto E11,-79.226858,43.811794,56.0,50.0,https://www.zolo.ca/toronto-real-estate/90-wingarden-court/190,,0
118,"705,700",90 Wingarden Court,1200-1399,Condo Townhouse,3-Storey,Malvern,599900,3,3,2.0,2,1,6,2,Toronto E11,-79.226858,43.811794,282.0,60.0,https://www.zolo.ca/toronto-real-estate/90-wingarden-court/114,,0
119,"760,000",90 Wingarden Court,1200-1399,Condo Townhouse,2-Storey,Malvern,649900,4,4,4.0,4,1,7,2,Toronto E11,-79.226858,43.811794,120.0,46.0,https://www.zolo.ca/toronto-real-estate/90-wingarden-court/108,,1
120,"645,000",90 Trinity Street,500-599,Condo Apt,Loft,Moss Park,579900,1,1,1.0,1,1,4,1,Toronto C08,-79.360908,43.652528,321.0,62.0,https://www.zolo.ca/toronto-real-estate/90-trinity-street/805,,1
121,"670,000",90 Trinity Street,600-699,Condo Apt,Loft,Moss Park,670000,1,1,1.0,1,1,5,1,Toronto C08,-79.360908,43.652528,203.0,22.0,https://www.zolo.ca/toronto-real-estate/90-trinity-street/412,,1
122,"1,018,000",90 Sumach Street,1400-1599,Condo Apt,Loft,Regent Park,1048000,1,1,1.0,1,1,7,1,Toronto C08,-79.374157,43.655434,368.0,36.0,https://www.zolo.ca/toronto-real-estate/90-sumach-street/517,,0
123,"1,020,000",90 Stadium Road,900-999,Condo Apt,Apartment,Niagara,1039000,2,2,2.0,2,1,5,1,Toronto C01,-79.401422,43.635057,275.0,28.0,https://www.zolo.ca/toronto-real-estate/90-stadium-road/1204,,1
124,"2,250,000",90 Stadium Road,2000-2249,Condo Apt,Apartment,Niagara,2349900,3,3,3.0,3,1,10,2,Toronto C01,-79.401422,43.635057,326.0,54.0,https://www.zolo.ca/toronto-real-estate/90-stadium-road/1002,,1
125,"749,000",90 Sherbourne Street,1000-1199,Condo Apt,Loft,Moss Park,749000,1,1,1.0,1,1,5,1,Toronto C08,-79.369078,43.652672,210.0,62.0,https://www.zolo.ca/toronto-real-estate/90-sherbourne-street/104,,0
126,"965,000",90 Sherbourne Street,1000-1199,Condo Apt,Loft,Moss Park,799000,2,2,1.0,1,1,4,1,Toronto C08,-79.369078,43.652672,379.0,66.0,https://www.zolo.ca/toronto-real-estate/90-sherbourne-street/503,,0
127,"588,000",90 Queens Wharf Road,500-599,Condo Apt,Apartment,Waterfront Communities C1,589000,1,1,1.0,1,1,4,0,Toronto C01,-79.399519,43.639679,180.0,22.0,https://www.zolo.ca/toronto-real-estate/90-queens-wharf-road/311,,0
128,"861,500",90 Queens Wharf Road,800-899,Condo Apt,Apartment,Waterfront Communities C1,929900,2,2,2.0,2,1,6,1,Toronto C01,-79.399519,43.639679,354.0,60.0,https://www.zolo.ca/toronto-real-estate/90-queens-wharf-road/810,,1
129,"1,040,000",90 Queens Wharf Road,1000-1199,Condo Apt,Apartment,Waterfront Communities C1,990000,3,3,2.0,2,1,6,1,Toronto C01,-79.399519,43.639679,170.0,66.0,https://www.zolo.ca/toronto-real-estate/90-queens-wharf-road/905,,0
130,"638,000",90 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,499999,1,1,1.0,1,1,4,1,Toronto W06,-79.489932,43.628712,141.0,30.0,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/303,,1
131,"680,000",90 Park Lawn Road,700-799,Condo Apt,Apartment,Mimico,659000,2,2,2.0,2,1,5,1,Toronto W06,-79.489932,43.628712,268.0,62.0,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/1110,,0
132,"733,500",90 Park Lawn Road,800-899,Condo Apt,Apartment,Mimico,699900,2,2,2.0,2,1,6,1,Toronto W06,-79.489932,43.628712,95.0,50.0,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/206,,1
133,"865,000",90 Park Lawn Road,1000-1199,Condo Apt,Apartment,Mimico,859000,2,2,2.0,2,1,6,1,Toronto W06,-79.489932,43.628712,358.0,50.0,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/1511,,1
134,"950,000",90 Park Lawn Road,1000-1199,Condo Apt,Apartment,Mimico,849000,2,2,2.0,2,1,6,2,Toronto W06,-79.489932,43.628712,247.0,44.0,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/1516,,1
135,"605,000",90 Orchid Place Drive,1000-1199,Condo Townhouse,2-Storey,Malvern,499999,2,2,2.0,2,1,5,1,Toronto E11,-79.237712,43.79288,387.0,28.0,https://www.zolo.ca/toronto-real-estate/90-orchid-place-drive/314,,0
136,"625,000",90 Orchid Place Drive,1000-1199,Condo Townhouse,Stacked Townhse,Malvern,599999,2,2,2.0,2,1,5,1,Toronto E11,-79.237712,43.79288,84.0,48.0,https://www.zolo.ca/toronto-real-estate/90-orchid-place-drive/306,,0
137,"625,000",90 Orchid Place Drive,1000-1199,Condo Townhouse,Stacked Townhse,Malvern,599999,2,2,2.0,2,1,5,1,Toronto E11,-79.237712,43.79288,203.0,48.0,https://www.zolo.ca/toronto-real-estate/90-orchid-place-drive/306,,0
138,"640,000",90 Orchid Place Drive,1000-1199,Condo Townhouse,Stacked Townhse,Malvern,599999,2,2,2.0,2,1,7,1,Toronto E11,-79.237712,43.79288,107.0,28.0,https://www.zolo.ca/toronto-real-estate/90-orchid-place-drive/302,,0
139,"775,000",90 Niagara Street,700-799,Condo Apt,Apartment,Niagara,649000,1,1,2.0,2,1,5,1,Toronto C01,-79.403954,43.641589,185.0,46.0,https://www.zolo.ca/toronto-real-estate/90-niagara-street/302,,1
140,"775,000",90 Malvern Street,1200-1399,Condo Townhouse,2-Storey,Malvern,679999,3,3,4.0,4,1,7,2,Toronto E11,-79.235766,43.796214,166.0,30.0,https://www.zolo.ca/toronto-real-estate/90-malvern-street,,0
141,"480,000",90 Ling Road,1000-1199,Condo Apt,Apartment,West Hill,449000,3,3,2.0,2,1,6,1,Toronto E10,-79.184101,43.767858,58.0,32.0,https://www.zolo.ca/toronto-real-estate/90-ling-road/ph303,,0
142,"1,399,999",90 Hill Crescent,2000-2500,Detached,2-Storey,Scarborough Village,1399999,4,4,4.0,4,1,8,7,Toronto E08,-79.20921899999999,43.740371,172.0,30.0,https://www.zolo.ca/toronto-real-estate/90-hill-crescent,,1
143,"660,000",90 Fisherville Road,1200-1399,Condo Apt,Apartment,Westminster-Branson,699900,2,2,2.0,2,1,6,2,Toronto C07,-79.451751,43.789723,237.0,48.0,https://www.zolo.ca/toronto-real-estate/90-fisherville-road/1402,,1
144,"665,000",90 Fisherville Road,1200-1399,Condo Apt,Apartment,Westminster-Branson,639900,2,2,2.0,2,1,6,1,Toronto C07,-79.451751,43.789723,214.0,22.0,https://www.zolo.ca/toronto-real-estate/90-fisherville-road/1403,,1
145,"682,500",90 Fisherville Road,1200-1399,Condo Apt,Apartment,Westminster-Branson,699900,2,2,2.0,2,1,6,1,Toronto C07,-79.451751,43.789723,177.0,58.0,https://www.zolo.ca/toronto-real-estate/90-fisherville-road/807,,1
146,"1,480,000",90 Dalmatian Crescent,3000-3500,Detached,2-Storey,Highland Creek,1299000,4,4,4.0,4,1,10,6,Toronto E10,-79.164466,43.791271,34.0,68.0,https://www.zolo.ca/toronto-real-estate/90-dalmatian-crescent,,4
147,"495,000",90 Dale Avenue,1000-1199,Condo Apt,Apartment,Guildwood,499900,2,2,2.0,2,1,5,2,Toronto E08,-79.204223,43.752482,381.0,54.0,https://www.zolo.ca/toronto-real-estate/90-dale-avenue/1005,,0
148,"501,500",90 Dale Avenue,1000-1199,Condo Apt,Apartment,Guildwood,449900,2,2,2.0,2,1,7,1,Toronto E08,-79.204223,43.752482,145.0,60.0,https://www.zolo.ca/toronto-real-estate/90-dale-avenue/1102,,0
149,"510,000",90 Dale Avenue,1000-1199,Condo Apt,Apartment,Guildwood,449900,2,2,2.0,2,1,5,1,Toronto E08,-79.204223,43.752482,8.0,26.0,https://www.zolo.ca/toronto-real-estate/90-dale-avenue/602,,0
150,"510,000",90 Dale Avenue,1000-1199,Condo Apt,Apartment,Guildwood,449900,2,2,2.0,2,1,5,2,Toronto E08,-79.204223,43.752482,103.0,66.0,https://www.zolo.ca/toronto-real-estate/90-dale-avenue/508,,0
151,"832,500",90 Crockamhill Drive E,1400-1599,Condo Townhouse,Multi-Level,Agincourt North,599990,3,3,3.0,3,1,6,2,Toronto E07,,,,,,,1
152,"815,000",90 Crockamhill Drive,1200-1399,Condo Townhouse,2-Storey,Agincourt North,599000,3,3,3.0,3,1,8,2,Toronto E07,-79.282415,43.799188,259.0,30.0,https://www.zolo.ca/toronto-real-estate/90-crockamhill-drive/38,,1
153,"727,000",90 Broadview Avenue,600-699,Condo Apt,Loft,South Riverdale,599000,1,1,1.0,1,1,5,0,Toronto E01,-79.34983000000001,43.65826,89.0,34.0,https://www.zolo.ca/toronto-real-estate/90-broadview-avenue/734,,1
154,"845,000",90 Broadview Avenue,800-899,Condo Apt,Apartment,South Riverdale,839000,1,1,2.0,2,1,5,1,Toronto E01,-79.34983000000001,43.65826,394.0,66.0,https://www.zolo.ca/toronto-real-estate/90-broadview-avenue/628,,1
155,"980,000",90 Broadview Avenue,1000-1199,Condo Apt,Loft,South Riverdale,1039000,2,2,2.0,2,1,6,0,Toronto E01,-79.34983000000001,43.65826,376.0,34.0,https://www.zolo.ca/toronto-real-estate/90-broadview-avenue/636,,0
156,"1,205,000",90 Broadview Avenue,900-999,Condo Apt,Apartment,South Riverdale,998000,2,2,2.0,2,1,5,1,Toronto E01,-79.34983000000001,43.65826,7.0,40.0,https://www.zolo.ca/toronto-real-estate/90-broadview-avenue/910,,0
157,"1,016,101",90 12th Street,2000-2500,Detached,2-Storey,New Toronto,899000,3,3,3.0,3,1,9,0,Toronto W06,-79.510368,43.598111,393.0,36.0,https://www.zolo.ca/toronto-real-estate/90-12th-street,,0
158,"3,835,000",9 York Ridge Road,3000-3500,Detached,2-Storey,St. Andrew-Windfields,4298000,4,4,5.0,5,1,9,6,Toronto C12,-79.40318,43.746232,62.0,26.0,https://www.zolo.ca/toronto-real-estate/9-york-ridge-road,,2
159,"435,000",9 Windermere Avenue,0-499,Condo Townhouse,Stacked Townhse,High Park-Swansea,424000,1,1,1.0,1,1,4,1,Toronto W01,-79.468787,43.636103,249.0,22.0,https://www.zolo.ca/toronto-real-estate/9-windermere-avenue/th95,,0
160,"845,000",9 Windermere Avenue,1000-1199,Condo Townhouse,3-Storey,High Park-Swansea,749900,2,2,2.0,2,1,4,1,Toronto W01,-79.468787,43.636103,314.0,32.0,https://www.zolo.ca/toronto-real-estate/9-windermere-avenue/th81,,0
161,"5,201,000",9 Weybourne Crescent,3500-5000,Detached,3-Storey,Lawrence Park South,4995000,6,6,5.0,5,1,13,7,Toronto C04,-79.398501,43.722406,53.0,40.0,https://www.zolo.ca/toronto-real-estate/9-weybourne-crescent,,0
162,"2,010,000",9 Westridge Road,3000-3500,Detached,2-Storey,Edenbridge-Humber Valley,1998000,4,4,2.0,2,1,7,3,Toronto W08,-79.519746,43.66851,234.0,58.0,https://www.zolo.ca/toronto-real-estate/9-westridge-road,,0
163,"460,000",9 Valhalla Inn Road,500-599,Condo Apt,Apartment,Islington-City Centre West,489900,1,1,1.0,1,1,4,1,Toronto W08,-79.560159,43.641171,247.0,40.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/1509,,0
164,"475,000",9 Valhalla Inn Road,500-599,Condo Apt,Multi-Level,Islington-City Centre West,485500,1,1,1.0,1,1,4,1,Toronto W08,-79.560159,43.641171,262.0,50.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/2906,,0
165,"495,000",9 Valhalla Inn Road,500-599,Condo Apt,Apartment,Islington-City Centre West,499000,1,1,1.0,1,1,4,1,Toronto W08,-79.560159,43.641171,365.0,68.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/2203,,0
166,"530,000",9 Valhalla Inn Road,600-699,Condo Apt,Apartment,Islington-City Centre West,528800,1,1,1.0,1,1,4,1,Toronto W08,-79.560159,43.641171,170.0,40.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/2706,,1
167,"575,000",9 Valhalla Inn Road,700-799,Condo Apt,Apartment,Islington-City Centre West,579000,1,1,1.0,1,1,5,1,Toronto W08,-79.560159,43.641171,280.0,40.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/2701,,1
168,"585,000",9 Valhalla Inn Road,700-799,Condo Apt,Apartment,Islington-City Centre West,585000,2,2,1.0,1,1,5,1,Toronto W08,-79.560159,43.641171,353.0,42.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/507,,0
169,"586,000",9 Valhalla Inn Road,700-799,Condo Apt,Apartment,Islington-City Centre West,579786,2,2,1.0,1,1,3,1,Toronto W08,-79.560159,43.641171,135.0,46.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/811,,0
170,"598,000",9 Valhalla Inn Road,700-799,Condo Apt,Multi-Level,Islington-City Centre West,598000,2,2,1.0,1,1,5,1,Toronto W08,-79.560159,43.641171,236.0,68.0,https://www.zolo.ca/toronto-real-estate/9-valhalla-inn-road/2107,,0
171,"580,000",9 Spadina Avenue,500-599,Condo Apt,Apartment,Waterfront Communities C1,579900,1,1,1.0,1,1,4,1,Toronto C01,-79.392496,43.640257,198.0,66.0,https://www.zolo.ca/toronto-real-estate/9-spadina-avenue/208,,1
172,"1,090,000",9 Samya Court,2000-2500,Detached,Bungalow,Wexford-Maryvale,939000,3,3,2.0,2,1,6,3,Toronto E04,-79.2967,43.739732,204.0,34.0,https://www.zolo.ca/toronto-real-estate/9-samya-court,,1
173,"490,000",9 Michael Power Place,600-699,Condo Apt,Apartment,Islington-City Centre West,479900,1,1,1.0,1,1,4,1,Toronto W08,-79.52972199999999,43.644332,378.0,26.0,https://www.zolo.ca/toronto-real-estate/9-michael-power-place/801,,0
174,"520,000",9 Michael Power Place,600-699,Condo Apt,Apartment,Islington-City Centre West,499999,1,1,1.0,1,1,5,1,Toronto W08,-79.52972199999999,43.644332,352.0,40.0,https://www.zolo.ca/toronto-real-estate/9-michael-power-place/1007,,1
175,"540,000",9 Michael Power Place,600-699,Condo Apt,Apartment,Islington-City Centre West,499000,1,1,1.0,1,1,5,1,Toronto W08,-79.52972199999999,43.644332,264.0,48.0,https://www.zolo.ca/toronto-real-estate/9-michael-power-place/1105,,1
176,"540,257",9 Michael Power Place,600-699,Condo Apt,Apartment,Islington-City Centre West,499000,1,1,1.0,1,1,5,1,Toronto W08,-79.52972199999999,43.644332,398.0,56.0,https://www.zolo.ca/toronto-real-estate/9-michael-power-place/1005,,1
177,"460,000",9 Mabelle Avenue,0-499,Condo Apt,Apartment,Islington-City Centre West,450000,,0,1.0,1,1,3,0,Toronto W08,-79.527417,43.645587,360.0,38.0,https://www.zolo.ca/toronto-real-estate/9-mabelle-avenue/322,,0
178,"473,000",9 Mabelle Avenue,500-599,Condo Apt,Apartment,Islington-City Centre West,449900,1,1,1.0,1,1,4,0,Toronto W08,-79.527417,43.645587,317.0,52.0,https://www.zolo.ca/toronto-real-estate/9-mabelle-avenue/1317,,0
179,"500,000",9 Mabelle Avenue,500-599,Condo Apt,Apartment,Islington-City Centre West,499900,1,1,1.0,1,1,4,1,Toronto W08,-79.527417,43.645587,71.0,22.0,https://www.zolo.ca/toronto-real-estate/9-mabelle-avenue/1720,,0
180,"500,000",9 Mabelle Avenue,500-599,Condo Apt,Apartment,Islington-City Centre West,489000,1,1,1.0,1,1,4,1,Toronto W08,-79.527417,43.645587,231.0,48.0,https://www.zolo.ca/toronto-real-estate/9-mabelle-avenue/626,,0
181,"1,595,000",9 Krieger Crescent,1500-2000,Detached,Bungalow-Raised,Yorkdale-Glen Park,1499900,4,4,3.0,3,1,7,5,Toronto W04,-79.453967,43.719745,295.0,34.0,https://www.zolo.ca/toronto-real-estate/9-krieger-crescent,,1
182,"700,000",9 Kendleton Drive,1400-1599,Condo Townhouse,Multi-Level,Mount Olive-Silverstone-Jamestown,699000,4,4,3.0,3,2,7,2,Toronto W10,-79.58856800000001,43.738779,30.0,30.0,https://www.zolo.ca/toronto-real-estate/9-kendleton-drive/29,,1
183,"770,000",9 Glen Springs Drive,1200-1399,Condo Townhouse,2-Storey,L'Amoreaux,729900,3,3,2.0,2,1,6,2,Toronto E05,-79.320481,43.800933,77.0,22.0,https://www.zolo.ca/toronto-real-estate/9-glen-springs-drive,,0
184,"1,075,000",9 Dwight Avenue,2750-2999,Condo Townhouse,3-Storey,Mimico,1099900,3,3,4.0,4,1,7,2,Toronto W06,-79.498038,43.602998,147.0,64.0,https://www.zolo.ca/toronto-real-estate/9-dwight-avenue,,0
185,"2,150,000",9 Dustan Crescent,2000-2500,Detached,2-Storey,East York,1999000,4,4,4.0,4,1,10,3,Toronto E03,-79.33878,43.696321,39.0,34.0,https://www.zolo.ca/toronto-real-estate/9-dustan-crescent,,1
186,"3,300,000",9 Denewood Crescent,2500-3000,Detached,2-Storey,Banbury-Don Mills,3428800,5,5,2.0,2,1,10,9,Toronto C13,-79.36797,43.741825,302.0,28.0,https://www.zolo.ca/toronto-real-estate/9-denewood-crescent,,0
187,"1,350,000",9 Cutler Crescent,1100-1500,Detached,Bungalow,Alderwood,1199000,3,3,2.0,2,1,6,2,Toronto W06,-79.548679,43.605171,157.0,32.0,https://www.zolo.ca/toronto-real-estate/9-cutler-crescent,,1
188,"3,200,000",9 Cobble Hills,3500-5000,Detached,2-Storey,Edenbridge-Humber Valley,3275000,4,4,7.0,7,1,9,10,Toronto W08,-79.523158,43.67248,108.0,40.0,https://www.zolo.ca/toronto-real-estate/9-cobble-hills,,1
189,"1,230,000",9 Carondale Crescent,1100-1500,Link,2-Storey,L'Amoreaux,949800,3,3,3.0,3,1,6,2,Toronto E05,-79.31021700000001,43.791572,164.0,22.0,https://www.zolo.ca/toronto-real-estate/9-carondale-crescent,,0
190,"590,000",9 Burnhamthorpe Crescent,700-799,Condo Apt,Apartment,Islington-City Centre West,499900,1,1,1.0,1,1,4,1,Toronto W08,-79.528787,43.650034,111.0,32.0,https://www.zolo.ca/toronto-real-estate/9-burnhamthorpe-crescent/316,,0
191,"930,000",9 Burnhamthorpe Crescent,1200-1399,Condo Apt,Apartment,Islington-City Centre West,998000,2,2,2.0,2,1,5,1,Toronto W08,-79.528787,43.650034,152.0,24.0,https://www.zolo.ca/toronto-real-estate/9-burnhamthorpe-crescent/203,,0
192,"2,050,000",9 Brinloor Boulevard,2000-2500,Detached,2-Storey,Scarborough Village,1853000,3,3,3.0,3,1,7,5,Toronto E08,-79.214381,43.735058,176.0,60.0,https://www.zolo.ca/toronto-real-estate/9-brinloor-boulevard,,1
193,"1,450,000",9 Brassbell Mill Way,2500-2749,Condo Townhouse,2-Storey,St. Andrew-Windfields,1399000,4,4,4.0,4,1,10,2,Toronto C12,-79.4163,43.70011,250.0,54.0,https://www.zolo.ca/toronto-real-estate/9-brassbell-mill-way/81,,0
194,"690,800",9 Bogert Avenue,600-699,Condo Apt,Apartment,Lansing-Westgate,629000,1,1,2.0,2,1,5,1,Toronto C07,-79.411562,43.760517,296.0,24.0,https://www.zolo.ca/toronto-real-estate/9-bogert-avenue/801,,1
195,"760,000",9 Bogert Avenue,600-699,Condo Apt,Apartment,Lansing-Westgate,769000,1,1,2.0,2,1,5,1,Toronto C07,-79.411562,43.760517,171.0,22.0,https://www.zolo.ca/toronto-real-estate/9-bogert-avenue/2905,,1
196,"900,000",9 Bogert Avenue,900-999,Condo Apt,Apartment,Lansing-Westgate,919000,2,2,2.0,2,1,6,1,Toronto C07,-79.411562,43.760517,377.0,66.0,https://www.zolo.ca/toronto-real-estate/9-bogert-avenue/1603,,1
197,"1,250,000",9 Boardwalk Drive,1000-1199,Condo Apt,Apartment,The Beaches,1199000,2,2,2.0,2,1,5,1,Toronto E02,-79.30843399999999,43.66466,256.0,50.0,https://www.zolo.ca/toronto-real-estate/9-boardwalk-drive/409,,0
198,"2,920,000",9 Beaufort Road,2500-3000,Detached,2 1/2 Storey,The Beaches,2499000,4,4,4.0,4,1,9,2,Toronto E02,-79.295897,43.675555,8.0,54.0,https://www.zolo.ca/toronto-real-estate/9-beaufort-road,,3
199,"1,195,000",89B Brandon Avenue,1500-2000,Semi-Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,1195000,3,3,3.0,3,1,7,2,Toronto W02,,,,,,,1
200,"680,000",899 Queen Street E,600-699,Condo Apt,Apartment,South Riverdale,619000,1,1,1.0,1,1,5,0,Toronto E01,-79.34189,43.660515,67.0,42.0,https://www.zolo.ca/toronto-real-estate/899-queen-street-east/303,,1
201,"650,000",899 Queen Street,600-699,Condo Apt,Apartment,South Riverdale,659900,1,1,1.0,1,1,4,0,Toronto E01,-79.37945699999999,43.652908,381.0,30.0,https://www.zolo.ca/toronto-real-estate/899-queen-street/306,,1
202,"1,362,500",89 Woodlot Crescent,2500-3000,Detached,2-Storey,West Humber-Clairville,1349900,4,4,4.0,4,1,9,8,Toronto W10,-79.61540500000001,43.732222,398.0,68.0,https://www.zolo.ca/toronto-real-estate/89-woodlot-crescent,,3
203,"1,150,000",89 Wesley Street,2000-2500,Att/Row/Twnhouse,3-Storey,Stonegate-Queensway,998900,3,3,2.0,2,1,7,2,Toronto W07,-79.49825600000001,43.624288,209.0,58.0,https://www.zolo.ca/toronto-real-estate/89-wesley-street,,1
204,"1,425,000",89 Stavely Crescent,2500-3000,Detached,2-Storey,Rexdale-Kipling,1499900,3,3,5.0,5,1,12,2,Toronto W10,-79.562904,43.714156,81.0,44.0,https://www.zolo.ca/toronto-real-estate/89-stavely-crescent,,2
205,"1,384,000",89 Skymark Drive,2000-2249,Condo Apt,Apartment,Hillcrest Village,1388000,3,3,3.0,3,1,7,2,Toronto C15,-79.35453000000001,43.795262,350.0,71.0,https://www.zolo.ca/toronto-real-estate/89-skymark-drive/1813,,1
206,"6,137,000",89 Ridge Drive,5000,Detached,2 1/2 Storey,Rosedale-Moore Park,5500000,5,5,6.0,6,1,12,3,Toronto C09,-79.38004699999999,43.686422,125.0,54.0,https://www.zolo.ca/toronto-real-estate/89-ridge-drive,,1
207,"860,000",89 Piggott Mews,1100-1500,Att/Row/Twnhouse,3-Storey,Weston,799000,3,3,3.0,3,1,9,2,Toronto W04,-79.529962,43.707216,265.0,58.0,https://www.zolo.ca/toronto-real-estate/89-piggott-mews,,0
208,"888,000",89 Mcgill Street N,700-799,Condo Apt,Apartment,Church-Yonge Corridor,869000,2,2,2.0,2,1,5,1,Toronto C08,-79.378563,43.660612,149.0,38.0,https://www.zolo.ca/toronto-real-estate/89-mcgill-street-north/2108,,0
209,"615,000",89 Mcgill Street,0-499,Condo Apt,3,Church-Yonge Corridor,598900,1,1,1.0,1,1,4,0,Toronto C08,-79.378563,43.660612,137.0,46.0,https://www.zolo.ca/toronto-real-estate/2912---89-mcgill-street/2912,,0
210,"642,800",89 Mcgill Street,0-499,Condo Apt,Apartment,Church-Yonge Corridor,575000,1,1,1.0,1,1,4,0,Toronto C08,-79.378563,43.660612,116.0,34.0,https://www.zolo.ca/toronto-real-estate/89-mcgill-street/2010,,0
211,"790,000",89 Mcgill Street,700-799,Condo Apt,Apartment,Church-Yonge Corridor,839000,2,2,2.0,2,1,5,0,Toronto C08,-79.378563,43.660612,222.0,44.0,https://www.zolo.ca/toronto-real-estate/89-mcgill-street/1611,,0
212,"1,050,000",89 Mcgill Street,1000-1199,Condo Apt,Apartment,Church-Yonge Corridor,1098000,3,3,2.0,2,1,6,1,Toronto C08,-79.378563,43.660612,121.0,50.0,https://www.zolo.ca/toronto-real-estate/89-mcgill-street/501,,0
213,"533,000",89 Mccaul Street,700-799,Condo Apt,Apartment,Kensington-Chinatown,539000,1,1,1.0,1,1,4,0,Toronto C01,-79.39087099999999,43.653246,267.0,50.0,https://www.zolo.ca/toronto-real-estate/89-mccaul-street/416,,0
214,"637,000",89 Mccaul Street,800-899,Condo Apt,Apartment,Kensington-Chinatown,650000,2,2,1.0,1,1,5,0,Toronto C01,-79.39087099999999,43.653246,360.0,66.0,https://www.zolo.ca/toronto-real-estate/89-mccaul-street/218,,0
