sold_price,address,mean_sqarefootage,Type,renamedType,Style,Community,List Price,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,weblink,squarefootage
465000,3 Greystone Walk Drive,750,Condo Apt,Condo Apartment,Apartment,Kennedy Park,399000,1,1,1,1,5,1,E04,-79.251672,43.724299,https://www.zolo.ca/toronto-real-estate/3-greystone-walk-drive/619,700-799
465000,135 Village Green Square,550,Comm Element Condo,Condo Apartment,Apartment,Agincourt South-Malvern West,399000,1,0,1,1,4,1,E07,-79.280751,43.777872,https://www.zolo.ca/toronto-real-estate/135-village-green-square/726,500-599
466000,460 Adelaide Street E,250,Condo Apt,Condo Apartment,Apartment,Moss Park,399000,0,0,1,1,3,0,C08,-79.366632,43.652675,https://www.zolo.ca/toronto-real-estate/460-adelaide-street-east/303,0-499
468000,170 Sudbury Street,250,Condo Apt,Condo Apartment,Loft,Little Portugal,399000,1,0,1,1,5,0,C01,-79.424663,43.641695,https://www.zolo.ca/toronto-real-estate/170-sudbury-street/317,0-499
470000,88 Scott Street,250,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,399000,0,0,1,1,1,0,C08,-79.376273,43.648659,https://www.zolo.ca/toronto-real-estate/88-scott-street/1502,0-499
470000,783 Bathurst Street,250,Condo Apt,Condo Apartment,Apartment,University,399000,0,0,1,1,1,0,C01,-79.410785,43.664523,https://www.zolo.ca/toronto-real-estate/783-bathurst-street/619,0-499
471000,100 Harbour Street,250,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,399000,0,0,1,1,3,0,C01,-79.379648,43.641982,https://www.zolo.ca/toronto-real-estate/100-harbour-street/3211,0-499
475000,83 Borough Drive,650,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Bendale,399000,1,0,1,1,4,1,E09,-79.261705,43.772621,https://www.zolo.ca/toronto-real-estate/83-borough-drive/th77,600-699
475000,2200 Lakeshore Boulevard W,250,Condo Apt,Condo Apartment,Bachelor/Studio,Mimico,399000,0,0,1,1,1,1,W06,-79.46617,43.66328,https://www.zolo.ca/toronto-real-estate/2200-lakeshore-boulevard-west/814,0-499
475000,1600 Keele Street,650,Condo Apt,Condo Apartment,Apartment,Keelesdale-Eglinton West,399000,1,0,1,1,5,1,W03,-79.471659,43.681593,https://www.zolo.ca/toronto-real-estate/1600-keele-street/524,600-699
475000,1250 Bridletowne Circle,1100,Condo Apt,Condo Apartment,Apartment,L'Amoreaux,399000,3,0,2,1,7,1,E05,-79.311717,43.79556,https://www.zolo.ca/toronto-real-estate/1250-bridletowne-circle/403,1000-1199
475000,12 York Street,250,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,399000,0,0,1,1,3,0,C01,-79.38204,43.641628,https://www.zolo.ca/toronto-real-estate/12-york-street/1808,0-499
481000,1 Greystone Walk Drive,850,Condo Apt,Condo Apartment,Apartment,Kennedy Park,399000,2,0,1,1,5,1,E04,-79.252343,43.723364,https://www.zolo.ca/toronto-real-estate/1-greystone-walk-drive/691,800-899
482500,8 Silverbell Grove,1100,Condo Apt,Condo Apartment,Apartment,Malvern,399000,2,1,2,1,7,1,E11,-79.216912,43.804398,https://www.zolo.ca/toronto-real-estate/8-silverbell-grove/1004,1000-1199
488000,19 Singer Court,550,Condo Apt,Condo Apartment,Apartment,Bayview Village,399000,0,0,1,1,4,0,C15,-79.370836,43.769503,https://www.zolo.ca/toronto-real-estate/19-singer-court/1601a,500-599
490000,714 The West Mall,1100,Condo Apt,Condo Apartment,Apartment,Eringate-Centennial-West Deane,399000,2,1,2,1,6,1,W08,-79.571187,43.656005,https://www.zolo.ca/toronto-real-estate/714-the-west-mall/210,1000-1199
490000,38 Stewart Street,250,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,399000,1,0,1,1,4,0,C01,-79.401396,43.643485,https://www.zolo.ca/toronto-real-estate/38-stewart-street/208,0-499
500000,32 Trolley Crescent,550,Condo Apt,Condo Apartment,Apartment,Moss Park,399000,1,0,1,1,4,0,C08,-79.354924,43.65682,https://www.zolo.ca/toronto-real-estate/32-trolley-crescent/410,500-599
500000,1338 York Mills Road,950,Condo Apt,Condo Apartment,Apartment,Parkwoods-Donalda,399000,2,0,1,1,5,1,C13,-79.320805,43.762945,https://www.zolo.ca/toronto-real-estate/1338-york-mills-road/803,900-999
510000,83 Borough Drive,650,Condo Apt,Condo Apartment,Apartment,Bendale,399000,1,0,1,1,4,1,E09,-79.261705,43.772621,https://www.zolo.ca/toronto-real-estate/83-borough-drive/1201,600-699
540000,50 Grandravine Drive W,1100,Condo Townhouse,Condo Townhouse,2-Storey,York University Heights,399000,2,0,3,1,5,1,W05,,,,1000-1199
565000,150 Alton Towers Circle,1100,Condo Apt,Condo Apartment,Apartment,Milliken,399000,2,0,2,1,5,1,E07,-79.273911,43.825867,https://www.zolo.ca/toronto-real-estate/150-alton-towers-circle/1514,1000-1199
588000,85 East Liberty Street,550,Condo Apt,Condo Apartment,Apartment,Niagara,399000,1,0,1,1,4,0,C01,-79.415476,43.637858,https://www.zolo.ca/toronto-real-estate/85-east-liberty-street/423,500-599
638000,150 Alton Towers Circle,1300,Condo Apt,Condo Apartment,Apartment,Milliken,399000,2,1,2,1,6,1,E07,-79.273911,43.825867,https://www.zolo.ca/toronto-real-estate/150-alton-towers-circle/1810,1200-1399
460000,7 Grenville Street,250,Comm Element Condo,Condo Apartment,Apartment,Bay Street Corridor,399800,0,0,1,1,4,0,C01,-79.383919,43.661926,https://www.zolo.ca/toronto-real-estate/7-grenville-street/811,0-499
490000,1190 Dundas Street E,250,Condo Apt,Condo Apartment,Apartment,South Riverdale,399800,1,0,1,1,2,0,E01,-79.380237,43.656448,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/508,0-499
410000,390 Dixon Road,1100,Condo Apt,Condo Apartment,Apartment,Kingsview Village-The Westway,399888,2,0,1,1,6,1,W09,-79.557781,43.695333,https://www.zolo.ca/toronto-real-estate/390-dixon-road/916,1000-1199
392500,3233 Eglinton Avenue E,750,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399900,1,1,1,1,5,1,E08,-79.21264,43.743567,https://www.zolo.ca/toronto-real-estate/3233-eglinton-avenue-east/1812,700-799
396600,234 Albion Road,850,Condo Apt,Condo Apartment,Apartment,Elms-Old Rexdale,399900,2,0,1,1,5,1,W10,-79.544159,43.721149,https://www.zolo.ca/toronto-real-estate/234-albion-road/1207,800-899
399000,370 Dixon Road,1100,Condo Apt,Condo Apartment,Apartment,Kingsview Village-The Westway,399900,2,0,1,1,5,1,W09,-79.556139,43.695894,https://www.zolo.ca/toronto-real-estate/370-dixon-road/1006,1000-1199
405000,3650 Kingston Road,550,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399900,1,0,1,1,4,0,E08,-79.214225,43.742385,https://www.zolo.ca/toronto-real-estate/3650-kingston-road/907,500-599
417500,915 Midland Avenue,950,Condo Apt,Condo Apartment,Apartment,Eglinton East,399900,2,0,1,1,5,1,E08,-79.257787,43.735622,https://www.zolo.ca/toronto-real-estate/915-midland-avenue/614,900-999
424000,3231 Eglinton Avenue,750,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399900,1,1,1,1,5,1,E08,-79.568545,43.673903,https://www.zolo.ca/toronto-real-estate/3231-eglinton-avenue/507,700-799
425000,99 Blackwell Avenue,950,Condo Apt,Condo Apartment,Apartment,Malvern,399900,2,0,2,1,5,1,E11,-79.220231,43.805387,https://www.zolo.ca/toronto-real-estate/99-blackwell-avenue/203,900-999
425000,400 Mclevin Avenue,750,Condo Apt,Condo Apartment,Apartment,Malvern,399900,1,0,1,1,3,1,E11,-79.240865,43.798636,https://www.zolo.ca/toronto-real-estate/400-mclevin-avenue/1212,700-799
428000,30 Meadowglen Place,250,Condo Apt,Condo Apartment,Apartment,Woburn,399900,1,0,1,1,3,0,E09,-79.229805,43.774605,https://www.zolo.ca/toronto-real-estate/30-meadowglen-place/505,0-499
429000,705 King Street W,250,Condo Apt,Condo Apartment,Apartment,Niagara,399900,0,0,1,1,3,0,C01,-79.40404,43.64341,https://www.zolo.ca/toronto-real-estate/705-king-street-west/2009,0-499
430000,120 St Patrick Street,250,Condo Apt,Condo Apartment,Apartment,Kensington-Chinatown,399900,1,0,1,1,4,1,C01,-79.390058,43.653453,https://www.zolo.ca/toronto-real-estate/120-st-patrick-street/1001,0-499
435000,160 Alton Towers Circle,750,Condo Apt,Condo Apartment,Apartment,Milliken,399900,1,0,1,1,4,1,E07,-79.27495,43.826271,https://www.zolo.ca/toronto-real-estate/160-alton-towers-circle/209,700-799
435000,120 Dundalk Drive,950,Condo Apt,Condo Apartment,Apartment,Dorset Park,399900,2,0,1,1,5,1,E04,-79.28708,43.771219,https://www.zolo.ca/toronto-real-estate/120-dundalk-drive/312,900-999
440000,2645 Kipling Avenue,950,Condo Apt,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,399900,2,0,1,1,5,1,W10,-79.583282,43.747443,https://www.zolo.ca/toronto-real-estate/2645-kipling-avenue/807,900-999
440000,236 Albion Road,1500,Condo Apt,Condo Apartment,Apartment,Elms-Old Rexdale,399900,3,0,2,1,6,2,W10,-79.543994,43.722001,https://www.zolo.ca/toronto-real-estate/236-albion-road/205,1400-1599
440000,10 Tapscott Road,950,Condo Apt,Condo Apartment,Apartment,Malvern,399900,2,0,2,1,5,1,E11,-79.219085,43.805937,https://www.zolo.ca/toronto-real-estate/10-tapscott-road/508,900-999
445000,68 Corporate Drive,650,Condo Apt,Condo Apartment,Apartment,Woburn,399900,1,1,1,1,5,1,E09,-79.2509,43.7803,https://www.zolo.ca/toronto-real-estate/68-corporate-drive/827,600-699
445000,62 Scarborough Golf Clu Road,1300,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Scarborough Village,399900,3,0,2,1,8,1,E08,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/62-scarborough-golf-clu-road,1200-1399
450000,8 Silverbell Grove,750,Condo Apt,Condo Apartment,Apartment,Malvern,399900,1,1,2,1,6,1,E11,-79.216912,43.804398,https://www.zolo.ca/toronto-real-estate/8-silverbell-grove/305,700-799
460000,8 Lee Centre Drive,550,Condo Apt,Condo Apartment,Apartment,Woburn,399900,1,0,1,1,4,1,E09,-79.247346,43.780832,https://www.zolo.ca/toronto-real-estate/8-lee-centre-drive/1802,500-599
460000,10 Tapscott Road,950,Condo Apt,Condo Apartment,Apartment,Malvern,399900,2,0,2,1,5,1,E11,-79.219085,43.805937,https://www.zolo.ca/toronto-real-estate/10-tapscott-road/711,900-999
465000,20 Forest Manor Road,850,Condo Apt,Condo Apartment,Apartment,Henry Farm,399900,1,0,1,1,5,1,C15,-79.344195,43.770061,https://www.zolo.ca/toronto-real-estate/20-forest-manor-road/604,800-899
470000,100 Echo Point Road,1100,Condo Apt,Condo Apartment,Apartment,L'Amoreaux,399900,3,0,1,1,6,1,E05,-79.315419,43.798584,https://www.zolo.ca/toronto-real-estate/100-echo-point-road/1612,1000-1199
480000,135 Village Green Square,550,Condo Apt,Condo Apartment,Apartment,Agincourt South-Malvern West,399900,1,0,1,1,4,1,E07,-79.280751,43.777872,https://www.zolo.ca/toronto-real-estate/135-village-green-square/2415,500-599
488500,377 Madison Avenue,250,Condo Apt,Condo Apartment,Apartment,Casa Loma,399900,1,0,1,1,3,0,C02,-79.406617,43.677182,https://www.zolo.ca/toronto-real-estate/377-madison-avenue/524,0-499
490000,360 Ridelle Avenue,750,Condo Apt,Condo Apartment,Apartment,Briar Hill-Belgravia,399900,1,0,1,1,4,1,W04,-79.439889,43.704836,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/605,700-799
490501,10 Tapscott Road,950,Condo Apt,Condo Apartment,Apartment,Malvern,399900,2,0,2,1,5,1,E11,-79.219085,43.805937,https://www.zolo.ca/toronto-real-estate/10-tapscott-road/1211,900-999
492800,2627 Mccowan Road,650,Condo Apt,Condo Apartment,Apartment,Agincourt North,399900,1,1,1,1,5,1,E07,-79.266247,43.807889,https://www.zolo.ca/toronto-real-estate/2627-mccowan-road/1211,600-699
510000,3560 St Clair Avenue E,650,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399900,1,1,1,1,5,1,E08,-79.260534,43.716835,https://www.zolo.ca/toronto-real-estate/3560-st-clair-avenue-east/109,600-699
540000,1 Valhalla Inn Road,750,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,399900,1,1,1,1,5,1,W08,-79.560159,43.641171,https://www.zolo.ca/toronto-real-estate/1-valhalla-inn-road/1905,700-799
554000,260 Seneca Hill Drive,850,Condo Apt,Condo Apartment,Apartment,Don Valley Village,399900,2,0,1,1,5,1,C15,-79.357271,43.790149,https://www.zolo.ca/toronto-real-estate/260-seneca-hill-drive/1812,800-899
463000,160 Flemington Road,250,Condo Apt,Condo Apartment,Apartment,Yorkdale-Glen Park,399990,0,0,1,1,4,0,W04,-79.449,43.719967,https://www.zolo.ca/toronto-real-estate/160-flemington-road/1013,0-499
520500,83 Borough Drive,650,Condo Apt,Condo Apartment,Apartment,Bendale,399998,1,0,1,1,4,1,E09,-79.261705,43.772621,https://www.zolo.ca/toronto-real-estate/83-borough-drive/207,600-699
390000,3390 Weston Road,850,Condo Apt,Condo Apartment,Apartment,Humbermede,399999,2,0,1,1,5,1,W05,-79.542764,43.749102,https://www.zolo.ca/toronto-real-estate/3390-weston-road/2310,800-899
399999,340 Dixon Road,1300,Condo Apt,Condo Apartment,Apartment,Kingsview Village-The Westway,399999,3,0,2,1,6,1,W09,-79.554118,43.696063,https://www.zolo.ca/toronto-real-estate/340-dixon-road/2111,1200-1399
399999,236 Albion Road,1100,Condo Apt,Condo Apartment,Apartment,Elms-Old Rexdale,399999,3,0,2,1,5,1,W10,-79.543994,43.722001,https://www.zolo.ca/toronto-real-estate/236-albion-road/304,1000-1199
412000,377 Madison Avenue,250,Condo Apt,Condo Apartment,Bachelor/Studio,Casa Loma,399999,0,0,1,1,3,0,C02,-79.406617,43.677182,https://www.zolo.ca/toronto-real-estate/377-madison-avenue/325,0-499
431500,1250 Bridletowne Circle,950,Condo Apt,Condo Apartment,Apartment,L'Amoreaux,399999,2,0,1,1,5,1,E05,-79.311717,43.79556,https://www.zolo.ca/toronto-real-estate/1250-bridletowne-circle/905,900-999
440000,20 Forest Manor Rd. Road,850,Condo Apt,Condo Apartment,Apartment,Henry Farm,399999,1,0,1,1,5,1,C15,-79.344195,43.770061,https://www.zolo.ca/toronto-real-estate/20-forest-manor-rd-road/204,800-899
445000,3311 Kingston Road,1300,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399999,3,0,2,1,6,1,E08,-79.222031,43.734417,https://www.zolo.ca/toronto-real-estate/3311-kingston-road/501,1200-1399
460000,38 Lee Centre Drive,650,Condo Apt,Condo Apartment,Apartment,Woburn,399999,1,1,1,1,5,1,E09,-79.247547,43.78166,https://www.zolo.ca/toronto-real-estate/38-lee-centre-drive/602,600-699
460000,2460 Eglinton Avenue E,550,Condo Apt,Condo Apartment,Apartment,Eglinton East,399999,1,0,1,1,4,1,E08,-79.262814,43.734166,https://www.zolo.ca/toronto-real-estate/2460-eglinton-avenue-east/317,500-599
465000,32 Trolley Crescent,250,Condo Apt,Condo Apartment,Apartment,Moss Park,399999,1,0,1,1,3,0,C08,-79.354924,43.65682,https://www.zolo.ca/toronto-real-estate/32-trolley-crescent/726,0-499
485000,3233 Eglinton Avenue E,1100,Condo Apt,Condo Apartment,Apartment,Scarborough Village,399999,2,1,2,1,6,3,E08,-79.21264,43.743567,https://www.zolo.ca/toronto-real-estate/3233-eglinton-avenue-east/ph10,1000-1199
520000,11 Michael Power Place,550,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,399999,1,0,1,1,4,1,W08,-79.530295,43.644779,https://www.zolo.ca/toronto-real-estate/11-michael-power-place/805,500-599
370000,3555 Bathurst Street,1100,Condo Apt,Condo Apartment,Apartment,Bedford Park-Nortown,400000,2,0,2,1,7,1,C04,-79.432202,43.730588,https://www.zolo.ca/toronto-real-estate/3555-bathurst-street/708,1000-1199
400000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,400000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/701,1000-1199
400000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,400000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/601,1000-1199
411000,40 Panorama Court,1100,Condo Apt,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,400000,2,0,1,1,5,1,W10,-79.579718,43.747724,https://www.zolo.ca/toronto-real-estate/40-panorama-court/1609,1000-1199
400000,725 Don Mills Road Road,650,Condo Apt,Condo Apartment,Apartment,Flemingdon Park,405000,1,0,1,1,4,1,C11,-79.333335,43.711432,https://www.zolo.ca/toronto-real-estate/725-don-mills-road-road/2608,600-699
400000,725 Don Mills Road,650,Condo Apt,Condo Apartment,Apartment,Flemingdon Park,405000,1,1,1,1,4,1,C11,-79.333335,43.711432,https://www.zolo.ca/toronto-real-estate/725-don-mills-road/2505,600-699
405000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,405000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1614,1000-1199
405000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,405000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1016,1000-1199
405000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,405000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1916,1000-1199
405000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,405000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1603,1000-1199
435000,100 Wingarden Court,1100,Condo Apt,Condo Apartment,Apartment,Malvern,405000,2,0,2,1,5,1,E11,-79.226944,43.810909,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1114,1000-1199
410000,10 Markbrook Lane,950,Condo Apt,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,408000,1,1,1,1,5,2,W10,-79.588564,43.758982,https://www.zolo.ca/toronto-real-estate/10-markbrook-lane/2006,900-999
394000,61 Markbrook Lane,850,Condo Apt,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,409000,1,0,2,1,5,1,W10,-79.585176,43.759227,https://www.zolo.ca/toronto-real-estate/61-markbrook-lane/-514,800-899
410000,340 Dixon Road,1300,Condo Apt,Condo Apartment,Apartment,Kingsview Village-The Westway,409000,3,0,2,1,6,1,W09,-79.554118,43.696063,https://www.zolo.ca/toronto-real-estate/2107-34-dixon-road,1200-1399
501500,185 Legion Road N,250,Condo Apt,Condo Apartment,Apartment,Mimico,409000,1,0,1,1,4,1,W06,-79.488355,43.624711,https://www.zolo.ca/toronto-real-estate/185-legion-road-north/1509,0-499
500000,8 Telegram Mews,250,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,409900,0,0,1,1,4,0,C01,-79.394839,43.640541,https://www.zolo.ca/toronto-real-estate/8-telegram-mews/812a,0-499
405000,200 Victoria Street,250,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,410000,0,0,1,1,3,0,C08,-79.379164,43.65443,https://www.zolo.ca/toronto-real-estate/200-victoria-street/1215,0-499
410000,40 Panorama Court S,1100,Comm Element Condo,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,410000,2,0,1,1,5,2,W10,,,,1000-1199
415000,600 Fleet Street,250,Condo Apt,Condo Apartment,Bachelor/Studio,Niagara,410000,0,0,1,1,1,0,C01,-79.400357,43.636653,https://www.zolo.ca/toronto-real-estate/600-fleet-street/1006,0-499
421000,4091 Sheppard Avenue E,950,Condo Apt,Condo Apartment,Apartment,Agincourt South-Malvern West,410000,2,0,1,1,6,1,E07,-79.284401,43.783649,https://www.zolo.ca/toronto-real-estate/4091-sheppard-avenue-east/806,900-999
488000,621 Sheppard Avenue E,550,Condo Apt,Condo Apartment,Apartment,Bayview Village,410000,1,0,1,1,4,0,C15,-79.409581,43.761804,https://www.zolo.ca/toronto-real-estate/621-sheppard-avenue-east/238,500-599
435000,2550 Pharmacy Avenue,950,Condo Apt,Condo Apartment,Apartment,L'Amoreaux,411800,2,0,1,1,5,1,E05,-79.326164,43.793313,https://www.zolo.ca/toronto-real-estate/2550-pharmacy-avenue/1210,900-999
407000,36 Lisgar Street N,250,Condo Apt,Condo Apartment,Apartment,Little Portugal,413999,1,0,1,1,3,0,C01,-79.423654,43.641978,https://www.zolo.ca/toronto-real-estate/36-lisgar-street-north/728e,0-499
415000,170 Sudbury Street,250,Condo Apt,Condo Apartment,Loft,Little Portugal,415000,1,0,1,1,3,0,C01,-79.424663,43.641695,https://www.zolo.ca/toronto-real-estate/170-sudbury-street/708,0-499
405000,6 Humberline Drive,750,Condo Apt,Condo Apartment,Apartment,West Humber-Clairville,415999,1,0,1,1,4,1,W10,-79.609242,43.731976,https://www.zolo.ca/toronto-real-estate/6-humberline-drive/207,700-799
412000,19 Avondale Avenue,250,Condo Apt,Condo Apartment,Bachelor/Studio,Willowdale East,418888,0,0,1,1,0,1,C14,-79.40906,43.758091,https://www.zolo.ca/toronto-real-estate/19-avondale-avenue/411,0-499
415000,735 Don Mills Road,750,Condo Apt,Condo Apartment,Apartment,Flemingdon Park,419000,1,0,1,1,4,1,C11,-79.334332,43.711701,https://www.zolo.ca/toronto-real-estate/735-don-mills-road/2108,700-799
424500,231 Fort York Boulevard,250,Condo Apt,Condo Apartment,Bachelor/Studio,Waterfront Communities C1,419000,0,0,1,1,3,0,C01,-79.406626,43.636548,https://www.zolo.ca/toronto-real-estate/231-fort-york-boulevard/407,0-499
430000,39 Kimbercroft Court,1100,Condo Apt,Condo Apartment,Apartment,Agincourt South-Malvern West,419000,2,1,2,1,5,1,E07,-79.239186,43.791008,https://www.zolo.ca/toronto-real-estate/39-kimbercroft-court/314,1000-1199
